,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude
326,"RT @LexaaaBird: Lost me tequila virginity, it's fucking grimy",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_nicoladurkin,1,FALSE,NA,NA
327,RT @t00tsi3101: I wanna pole dance too... *sniffles*,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
328,RT @_DannyTosh_: Oh hey there Tequila! Catch ya later dignity.,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OcHoCiNcO__85,17,FALSE,NA,NA
329,RT @Country_Words: You and tequila make me crazy. -Kenny Chesney,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kbarretta12,761,FALSE,NA,NA
330,"Hi @joshwolfcomedy I will team up with @TarynSouthern &amp; take u on in a Shark Week drink game, triple shot rounds of tequila #SharkAfterDark",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ritaisbrazil,0,FALSE,NA,NA
331,RT @ricocalzone: @TheAsssman @MarcoMontinaro lol why was I tagged in this lol #BeerMe #hashtag #Aquaponics it's tequila Thursday #Winnipeg …,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.pagebase.net/"" rel=""nofollow"">PageBase.Net</a>",winnipeg_rt,2,FALSE,NA,NA
332,"""@FMGMoscato: Hickeys are like tequila shots. In the moment I'm like all for it, but the next day I'm like wtffffff. #FMGM"" @gracenelson8",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MeghannKuhns,0,FALSE,NA,NA
333,Take Me o/ RT @t00tsi3101: I wanna go to a strip club!,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
334,"Lost me tequila virginity, it's fucking grimy",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",LexaaaBird,1,FALSE,NA,NA
335,"So let me mix you up a Redneck Margarita, You know the one just straight tequila",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielleKetola,0,FALSE,NA,NA
336,Tequila all day. “@daKidE12: No more henny <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>”,FALSE,daKidE12,8/9/2013 2:20,FALSE,3.65659E+17,3.65659E+17,253206935,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BellaxLuna,0,FALSE,NA,NA
337,RT @__MandyLynn__: I always take life with a grain of salt...plus a slice of lime &amp; a shot of tequila ;),FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shawnaarthur55,1,FALSE,NA,NA
338,Sipping on Tequila with these #MurdaBeats to my ear #LAG,FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",CasinoDollaz,0,FALSE,NA,NA
339,"*Guy orders shot of tequila* <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>
*Snorts salt* <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>
*Throws back shot* <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
*Squirts lime juice in eye* <ed><U+00A0><U+00BD><ed><U+00B8><U+009E>

@KaseySlinks",FALSE,NA,8/9/2013 2:20,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tracykaydunn,0,FALSE,NA,NA
340,"RT @thejessigirl45: If witnesses in court had to drink 3 shots of Tequila instead of swearing on the Bible, the truth would come out!",FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>",RedD3vil2,155,FALSE,NA,NA
341,Chase tequila with wine because yolo,FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_beccaleeann,1,FALSE,NA,NA
342,"""Since when do straight men drink tequila sunrises?"" My moms response, ""Since never...""",FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",megamurph22,0,FALSE,NA,NA
343,Watch your back .. RT @Smokeyo101: Way kinda mc buff man jus follow me lool,FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
344,"""You and tequila make me loca.""",FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dommbaddd,0,FALSE,NA,NA
345,"Fresh Ohio corn, plus tequila lime pork loin. &amp; we made cilanto lime rice. Yum yum. @shroyernursery… http://t.co/R2a7AW5qaD",FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",HartongDigital,0,FALSE,NA,NA
346,You &amp; tequila make me crazy,FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",caitneil81,0,FALSE,NA,NA
347,RT @Country_Words: You and tequila make me crazy. -Kenny Chesney,FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,web,_ElizabethPaige,761,FALSE,NA,NA
348,Love These Soccer Pants :),FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
349,I hate beer I only lie tequila,FALSE,NA,8/9/2013 2:19,FALSE,NA,3.65659E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",clarrissabitch,0,FALSE,NA,NA
350,@iLastForeverx3 wine or tequila?,FALSE,iLastForeverx3,8/9/2013 2:19,FALSE,3.65658E+17,3.65659E+17,172888822,web,Xiomy318,0,FALSE,NA,NA
351,I put tequila in the home girls herbal life tea,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Tenacious_Deee,1,FALSE,NA,NA
352,"Even after 1,2,3 tequila shots,you still leave me high and dry thanks a lot,but everywhere i go guys say i'm so… — https://t.co/xsUZ6EoxiT",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>",andykurr,0,FALSE,NA,NA
353,"Mamacita, te necesito, soy ebrio, thats all the words i know. Shoot tequila from costa rica",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DevonBell_32,0,FALSE,NA,NA
354,"""@ScottSCroker: Me, tequila, and me are all I really need."" Nailed it #poppop",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DMathews06,0,FALSE,NA,NA
355,@EmmaPascarella I MEANN TEQUILA MAKES YOUR CLOTHES FALL OFF,FALSE,EmmaPascarella,8/9/2013 2:18,FALSE,3.65657E+17,3.65658E+17,493578370,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meghanharms,0,FALSE,NA,NA
356,RT @Country_Words: You and tequila make me crazy. -Kenny Chesney,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meggshann,761,FALSE,NA,NA
357,Too.... much .....tequila......,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",teskaz,0,FALSE,NA,NA
358,RT @kamisiqueira: @LidyGoncalvess @Tequila_Spanic kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ate chorando eu to sorindo kkkkkk,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Tequila_Spanic,1,FALSE,NA,NA
359,"@ClawedPrincess yea, well, tequila and whiskey are a hell of a mix.... *slurs at you, yawns again* we met already. Calm your tits.",FALSE,ClawedPrincess,8/9/2013 2:18,FALSE,3.65657E+17,3.65658E+17,1332531852,web,AnInvertedSoul,0,FALSE,NA,NA
360,"""Looks Like You Need Anotha, So Let Me Mix You Up A, Redneck Margarita, You Know The One Just Straight Tequila!!"" #BoozeCruise",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d33pH2O,0,FALSE,NA,NA
361,RT @Jadieminaj: Think I sweat out tequila shots from last month. Thanks @mdforkos for whooping my ass. @Tcit925 @CurranChristian u guys are…,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdforkos,1,FALSE,NA,NA
362,"RT @Sarah_Sauter: 5$ marg pitchers at Tequila's never ends well, you guys",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mare_finn,1,FALSE,NA,NA
363,Did a tequila slammer and remembered doing them with @Saks_attack &amp; @danny_damiani. This needs to happen again,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",intoxiKyled,1,FALSE,NA,NA
364,“@AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.” @teresalcurtis I feel like I've sent this to you before...,FALSE,AntiJokeTyrone,8/9/2013 2:18,FALSE,3.65651E+17,3.65658E+17,631540622,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maggieMneal,0,FALSE,NA,NA
365,Daddy’s giving me the rest of his nice ass tequila he got from Mexico….. Fine.,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",TalyaBoz,0,FALSE,NA,NA
366,"Me, tequila, and me are all I really need.",FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,web,ScottSCroker,0,FALSE,NA,NA
367,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:18,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mannydynasty,117,FALSE,NA,NA
368,DUDE I used to think that was the title !!! Dead!!“@Kirs10xox: tequila-mockingbird.,FALSE,Kirs10xox,8/9/2013 2:17,FALSE,3.65658E+17,3.65658E+17,134928764,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LauraKate88M,0,FALSE,NA,NA
369,@sam_hkang tequila and corn r the devil,FALSE,sam_hkang,8/9/2013 2:17,FALSE,3.65657E+17,3.65658E+17,921745477,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_xopaylo,0,FALSE,NA,NA
370,"Cannot wait for tomorrow, YEP, another one of our famous girls night #tequila #picklejuice",FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,web,Liz_Emanuel,1,FALSE,NA,NA
371,All you need is sex and the city and tequila #friends #best,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allisonrahn,0,FALSE,NA,NA
372,RT @ZPrester: @K_Stroda happy birthday! Can't wait to watch those 21 straight tequila shots!,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ghaney55,2,FALSE,NA,NA
373,RT @ashhhlynne14: @KaitlynBunning ill be back soon with wine and tequila <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,web,KaitlynBunning,1,FALSE,NA,NA
374,Living life <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> RT @AKA_ROCKii: Tequila Thursdays.,FALSE,AKA_ROCKii,8/9/2013 2:17,FALSE,3.65658E+17,3.65658E+17,240780282,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aNYthing815,0,FALSE,NA,NA
375,I love tequila.,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",megaline09,2,FALSE,NA,NA
376,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daisydaaze,117,FALSE,NA,NA
377,RT @foodable: Eaterwire: Tequila &amp; Tamales; Free Lunch at Fratelli Milano http://t.co/avDJCVxJPW,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diRAE_60,1,FALSE,NA,NA
378,Honestly I'm really into tequila shots,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylorengert,0,FALSE,NA,NA
379,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,web,amberrichar,63,FALSE,NA,NA
380,AFTER WORKING A 12hr  SHIFT 2DAYS IN A ROW  I COULD REALLY USE A #TEQUILA SHOT! TOO BAD I DONT HAVE… http://t.co/gZlwzAA77Y,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",GagaMonstr_Alex,1,FALSE,NA,NA
381,"@wholsaletequila when does the Offer ends?
The Offer is good for your 1st purchase/ one or more Tequila Bottles !!
Just like us on Twitter",FALSE,wholsaletequila,8/9/2013 2:17,FALSE,3.63764E+17,3.65658E+17,1641153242,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wholsaletequila,0,FALSE,NA,NA
382,RT @Its_Jesus10: Banda and conjunto Saturday at my house ! Puro tequila 1800 and Buchanan's !!! And a jumper lol,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",That1Hero,1,FALSE,NA,NA
383,Ha! “@andres_tequila: Hey @arlonghu this one is for you ! http://t.co/TJr1HMeVYL”,FALSE,andres_tequila,8/9/2013 2:17,FALSE,3.65595E+17,3.65658E+17,133580341,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arlonghu,0,FALSE,NA,NA
384,i had to do a french project on a country so i picked vietnam and my famous person was tila tequila,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",maiflyy,1,FALSE,NA,NA
385,You and tequila make me crazy. <U+2764>,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChelsCmo2942,0,FALSE,NA,NA
386,And it's tequila time,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cam_reed_,0,FALSE,NA,NA
387,Think I sweat out tequila shots from last month. Thanks @mdforkos for whooping my ass. @Tcit925 @CurranChristian u guys are killllllin it,FALSE,NA,8/9/2013 2:17,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jadieminaj,1,FALSE,NA,NA
388,@colleendelpilar thanks :) Some whiskey Or tequila sounds bomb,FALSE,colleendelpilar,8/9/2013 2:16,FALSE,3.65658E+17,3.65658E+17,533980773,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marcito_15,0,FALSE,NA,NA
389,"@RGDiary I do the same because I practically inhaled that last one. I let Roman get settled, casually take a shot of tequila, and smack -",FALSE,RGDiary,8/9/2013 2:16,FALSE,3.65658E+17,3.65658E+17,1465663772,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScruffyGypsy,0,FALSE,NA,NA
390,"RT @rebekahmorris_: but don't ask her on a straight tequila night, she'll start thinking about him and she's ready to fight.",FALSE,NA,8/9/2013 2:16,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",katemalone1820,4,FALSE,NA,NA
391,Anybody tryna take a shot or nah? #Tequila #BirthdayWeekend #GetWasted,FALSE,NA,8/9/2013 2:16,FALSE,NA,3.65658E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",c_c_brown3,1,FALSE,NA,NA
392,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:16,FALSE,NA,3.65658E+17,NA,"<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>",TheSwanDon,63,FALSE,NA,NA
393,@TamaraCG Tequila covers a multitude of bad food choices.,FALSE,TamaraCG,8/9/2013 2:16,FALSE,3.65657E+17,3.65658E+17,18735381,web,CapTied96,0,FALSE,NA,NA
394,I thought tequila would make my volleyball team better... but it didn't #losers,FALSE,NA,8/9/2013 2:16,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TTTTTTrex,0,FALSE,NA,NA
395,@AllyHelton I can see him goin for a couple tequila shots <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>,FALSE,AllyHelton,8/9/2013 2:16,FALSE,3.65657E+17,3.65658E+17,611800248,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BLWilson_,0,FALSE,NA,NA
396,No tequila for this gal!!! = sickness,FALSE,NA,8/9/2013 2:16,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RaeBayBayy13,0,FALSE,NA,NA
397,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:15,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",j_dempsey18,117,FALSE,NA,NA
398,The 'house' margaritas $27. Order of awful carnitas $12. Getting bent over a tequila barrel in an airport #priceless http://t.co/QCeu06nRRx,FALSE,NA,8/9/2013 2:15,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattkeck1,0,FALSE,NA,NA
399,can i just take a shot of straight up tequila? is it too much to ask for? lolol,FALSE,NA,8/9/2013 2:15,FALSE,NA,3.65658E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",snarahh,0,FALSE,NA,NA
400,RT @PaulEdwards6: @ everyone getcher ass to @BreakerBarGrill thirsty Thursday and $2 tequila,FALSE,NA,8/9/2013 2:57,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eliseparham_,1,FALSE,NA,NA
401,Tequila makes her clothes fall off,FALSE,NA,8/9/2013 2:57,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sgreichen,0,FALSE,NA,NA
402,"@gilbertvotion hell yea man, I'll be taking some tequila shots tonight!, and true music is a blessing!",FALSE,gilbertvotion,8/9/2013 2:57,FALSE,3.65667E+17,3.65668E+17,38328427,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alejandrob1993,0,FALSE,NA,NA
403,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:57,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",idk_molly,123,FALSE,NA,NA
404,RT @Somer_Love: “@Iampenny_proud: A couple shots of tequila would do it”<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Iampenny_proud,1,FALSE,NA,NA
405,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",beebeepanda,67,FALSE,NA,NA
406,A tequila shot sounds perfect to my soul right now. Not even kidding! Lol,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Marrgie__,0,FALSE,NA,NA
407,@sbhorner13 wea the tequila at?,FALSE,sbhorner13,8/9/2013 2:56,FALSE,3.65665E+17,3.65668E+17,345088771,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Iampenny_proud,0,FALSE,NA,NA
408,I love tequila. So so much. #forevertogether,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lizzie_LouHoo,0,FALSE,NA,NA
409,“@tequila_lipz: LMFAO...i caaah handle allyo”,FALSE,tequila_lipz,8/9/2013 2:56,FALSE,3.65668E+17,3.65668E+17,345101119,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sash_Shere,0,FALSE,NA,NA
410,RT @Nschwallz: I may not be your cup of tea but I'm your 10th shot of tequila,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lilymarie6969,24,FALSE,NA,NA
411,RT @good_vibrationz: “@Iampenny_proud A couple shots of tequila would do it” !!!!!!,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Iampenny_proud,1,FALSE,NA,NA
412,Tequila why not .. #7amwork,FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gennab22,0,FALSE,NA,NA
413,"Don't ask her on a straight tequila night. She'll start thinking about him, and she's ready to fight.",FALSE,NA,8/9/2013 2:56,FALSE,NA,3.65668E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TaylorNicole_C,0,FALSE,NA,NA
